,Path,Width,Height,Pixels
1603,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24332764/2020-09-12.tif,245,300,73500
1604,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24332764/2020-09-25.tif,245,300,73500
1605,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-29.tif,211,303,63933
1606,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-24.tif,211,303,63933
1607,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-07.tif,211,303,63933
1608,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-09-01.tif,211,303,63933
1609,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-07-26.tif,211,303,63933
1610,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-01.tif,211,303,63933
1611,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-10.tif,211,303,63933
1612,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-03.tif,211,303,63933
1613,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-02.tif,211,303,63933
1614,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-07-25.tif,211,303,63933
1615,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-22.tif,211,303,63933
1616,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-07-28.tif,211,303,63933
1617,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-18.tif,211,303,63933
1618,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-05.tif,211,303,63933
1619,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-28.tif,211,303,63933
1620,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-11.tif,211,303,63933
1621,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-12.tif,211,303,63933
1622,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-07-29.tif,211,303,63933
1623,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-09-06.tif,211,303,63933
1624,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-07-24.tif,211,303,63933
1625,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-23.tif,211,303,63933
1626,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-09-05.tif,211,303,63933
1627,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-16.tif,211,303,63933
1628,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-09-03.tif,211,303,63933
1629,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-25.tif,211,303,63933
1630,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-14.tif,211,303,63933
1631,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-19.tif,211,303,63933
1632,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-08.tif,211,303,63933
1633,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-07-23.tif,211,303,63933
1634,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-04.tif,211,303,63933
1635,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-17.tif,211,303,63933
1636,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-06.tif,211,303,63933
1637,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-21.tif,211,303,63933
1638,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-20.tif,211,303,63933
1639,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-07-27.tif,211,303,63933
1640,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-26.tif,211,303,63933
1641,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-09.tif,211,303,63933
1642,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-07-31.tif,211,303,63933
1643,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-07-30.tif,211,303,63933
1644,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-30.tif,211,303,63933
1645,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-31.tif,211,303,63933
1646,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-13.tif,211,303,63933
1647,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-09-04.tif,211,303,63933
1648,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-27.tif,211,303,63933
1649,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-09-02.tif,211,303,63933
1650,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889943/2018-08-15.tif,211,303,63933
1651,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-13.tif,270,331,89370
1652,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-14.tif,270,331,89370
1653,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-01.tif,270,331,89370
1654,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-08-22.tif,270,331,89370
1655,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-08-26.tif,270,331,89370
1656,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-08-19.tif,270,331,89370
1657,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-27.tif,270,331,89370
1658,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-08-30.tif,270,331,89370
1659,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-20.tif,270,331,89370
1660,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-26.tif,270,331,89370
1661,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-05.tif,270,331,89370
1662,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-04.tif,270,331,89370
1663,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-02.tif,270,331,89370
1664,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-23.tif,270,331,89370
1665,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-08-23.tif,270,331,89370
1666,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-19.tif,270,331,89370
1667,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-22.tif,270,331,89370
1668,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-08-25.tif,270,331,89370
1669,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-08-31.tif,270,331,89370
1670,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-08-27.tif,270,331,89370
1671,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-09.tif,270,331,89370
1672,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-24.tif,270,331,89370
1673,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-07.tif,270,331,89370
1674,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-10.tif,270,331,89370
1675,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-08-18.tif,270,331,89370
1676,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-08-21.tif,270,331,89370
1677,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-18.tif,270,331,89370
1678,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-03.tif,270,331,89370
1679,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-08-28.tif,270,331,89370
1680,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-30.tif,270,331,89370
1681,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-08-20.tif,270,331,89370
1682,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-08-29.tif,270,331,89370
1683,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-28.tif,270,331,89370
1684,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-10-01.tif,270,331,89370
1685,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-08-24.tif,270,331,89370
1686,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-15.tif,270,331,89370
1687,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-21.tif,270,331,89370
1688,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-29.tif,270,331,89370
1689,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-17.tif,270,331,89370
1690,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-11.tif,270,331,89370
1691,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-08.tif,270,331,89370
1692,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-16.tif,270,331,89370
1693,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-06.tif,270,331,89370
1694,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-12.tif,270,331,89370
1695,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24333000/2020-09-25.tif,270,331,89370
1696,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-13.tif,288,345,99360
1697,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-14.tif,288,345,99360
1698,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-01.tif,288,345,99360
1699,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-10-11.tif,288,345,99360
1700,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-27.tif,288,345,99360
1701,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-08-30.tif,288,345,99360
1702,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-20.tif,288,345,99360
1703,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-26.tif,288,345,99360
1704,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-05.tif,288,345,99360
1705,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-10-06.tif,288,345,99360
1706,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-04.tif,288,345,99360
1707,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-10-09.tif,288,345,99360
1708,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-02.tif,288,345,99360
1709,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-23.tif,288,345,99360
1710,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-10-10.tif,288,345,99360
1711,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-10-03.tif,288,345,99360
1712,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-19.tif,288,345,99360
1713,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-10-04.tif,288,345,99360
1714,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-22.tif,288,345,99360
1715,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-08-31.tif,288,345,99360
1716,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-09.tif,288,345,99360
1717,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-24.tif,288,345,99360
1718,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-07.tif,288,345,99360
1719,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-10.tif,288,345,99360
1720,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-10-05.tif,288,345,99360
1721,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-18.tif,288,345,99360
1722,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-03.tif,288,345,99360
1723,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-30.tif,288,345,99360
1724,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-28.tif,288,345,99360
1725,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-10-01.tif,288,345,99360
1726,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-10-07.tif,288,345,99360
1727,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-10-12.tif,288,345,99360
1728,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-15.tif,288,345,99360
1729,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-21.tif,288,345,99360
1730,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-10-02.tif,288,345,99360
1731,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-29.tif,288,345,99360
1732,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-17.tif,288,345,99360
1733,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-11.tif,288,345,99360
1734,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-08.tif,288,345,99360
1735,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-16.tif,288,345,99360
1736,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-06.tif,288,345,99360
1737,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-10-08.tif,288,345,99360
1738,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-12.tif,288,345,99360
1739,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2020/fire_24462847/2020-09-25.tif,288,345,99360
1740,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-07-16.tif,247,305,75335
1741,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-07-21.tif,247,305,75335
1742,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-08-07.tif,247,305,75335
1743,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-07-09.tif,247,305,75335
1744,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-07-17.tif,247,305,75335
1745,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-07-10.tif,247,305,75335
1746,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-07-26.tif,247,305,75335
1747,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-08-01.tif,247,305,75335
1748,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-07-08.tif,247,305,75335
1749,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-08-10.tif,247,305,75335
1750,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-08-03.tif,247,305,75335
1751,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-08-02.tif,247,305,75335
1752,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-07-25.tif,247,305,75335
1753,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-07-13.tif,247,305,75335
1754,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-07-28.tif,247,305,75335
1755,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-08-18.tif,247,305,75335
1756,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-08-05.tif,247,305,75335
1757,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-08-11.tif,247,305,75335
1758,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-08-12.tif,247,305,75335
1759,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-07-29.tif,247,305,75335
1760,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-07-11.tif,247,305,75335
1761,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-07-14.tif,247,305,75335
1762,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-07-24.tif,247,305,75335
1763,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-07-22.tif,247,305,75335
1764,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-08-16.tif,247,305,75335
1765,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-07-15.tif,247,305,75335
1766,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-08-14.tif,247,305,75335
1767,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-08-19.tif,247,305,75335
1768,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-08-08.tif,247,305,75335
1769,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-07-23.tif,247,305,75335
1770,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-08-04.tif,247,305,75335
1771,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-08-17.tif,247,305,75335
1772,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-08-06.tif,247,305,75335
1773,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-07-20.tif,247,305,75335
1774,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-07-27.tif,247,305,75335
1775,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-08-09.tif,247,305,75335
1776,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-07-31.tif,247,305,75335
1777,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-07-30.tif,247,305,75335
1778,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-07-12.tif,247,305,75335
1779,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-07-18.tif,247,305,75335
1780,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-08-13.tif,247,305,75335
1781,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-07-19.tif,247,305,75335
1782,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2018/fire_21889779/2018-08-15.tif,247,305,75335
1783,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-27.tif,252,307,77364
1784,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-10-05.tif,252,307,77364
1785,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-15.tif,252,307,77364
1786,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-22.tif,252,307,77364
1787,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-18.tif,252,307,77364
1788,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-28.tif,252,307,77364
1789,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-25.tif,252,307,77364
1790,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-26.tif,252,307,77364
1791,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-10-07.tif,252,307,77364
1792,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-10-01.tif,252,307,77364
1793,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-10-02.tif,252,307,77364
1794,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-16.tif,252,307,77364
1795,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-10-13.tif,252,307,77364
1796,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-11.tif,252,307,77364
1797,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-10.tif,252,307,77364
1798,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-10-09.tif,252,307,77364
1799,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-09.tif,252,307,77364
1800,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-10-03.tif,252,307,77364
1801,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-10-15.tif,252,307,77364
1802,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-08.tif,252,307,77364
1803,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-10-06.tif,252,307,77364
1804,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-13.tif,252,307,77364
1805,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-12.tif,252,307,77364
1806,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-10-14.tif,252,307,77364
1807,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-19.tif,252,307,77364
1808,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-29.tif,252,307,77364
1809,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-20.tif,252,307,77364
1810,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-10-12.tif,252,307,77364
1811,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-04.tif,252,307,77364
1812,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-10-04.tif,252,307,77364
1813,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-07.tif,252,307,77364
1814,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-17.tif,252,307,77364
1815,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-14.tif,252,307,77364
1816,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-23.tif,252,307,77364
1817,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-10-11.tif,252,307,77364
1818,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-10-08.tif,252,307,77364
1819,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-21.tif,252,307,77364
1820,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-30.tif,252,307,77364
1821,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-05.tif,252,307,77364
1822,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-06.tif,252,307,77364
1823,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-10-10.tif,252,307,77364
1824,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25548047/2021-09-24.tif,252,307,77364
1825,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25295831/2021-08-08.tif,216,309,66744
1826,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25295831/2021-07-29.tif,216,309,66744
1827,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25295831/2021-07-24.tif,216,309,66744
1828,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25295831/2021-08-06.tif,216,309,66744
1829,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25295831/2021-08-13.tif,216,309,66744
1830,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25295831/2021-07-16.tif,216,309,66744
1831,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25295831/2021-07-12.tif,216,309,66744
1832,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25295831/2021-07-26.tif,216,309,66744
1833,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25295831/2021-08-16.tif,216,309,66744
1834,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25295831/2021-07-21.tif,216,309,66744
1835,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25295831/2021-07-22.tif,216,309,66744
1836,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25295831/2021-08-17.tif,216,309,66744
1837,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25295831/2021-08-07.tif,216,309,66744
1838,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25295831/2021-08-11.tif,216,309,66744
1839,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25295831/2021-07-25.tif,216,309,66744
1840,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25295831/2021-07-28.tif,216,309,66744
1841,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25295831/2021-07-23.tif,216,309,66744
1842,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25295831/2021-08-04.tif,216,309,66744
1843,/kaggle/input/wildfirespreadts/WildfireSpreadTS/2021/fire_25295831/2021-07-14.tif,216,309,66744
